brand,model,processor_brand,processor_name,processor_gnrtn,ram_gb,ram_type,ssd,hdd,os,os_bit,graphic_card_gb,weight,display_size,warranty,Touchscreen,msoffice,latest_price,old_price,discount,star_rating,ratings,reviews,link
Lenovo,A6-9225,AMD,A6-9225 Processor,10th,4 GB GB,DDR4,0 GB,1024 GB,Windows,64-bit,0,ThinNlight,Missing,0,No,No,24990,32790,23,3.7,63,12,https://www.flipkart.com/lenovo-e41-amd-apu-dual-core-a6-a6-9225-4-gb-1-tb-hdd-windows-10-e41-45-notebook/p/itm2865c7a6c5d7a?pid=COMG42QMYNFEGSFT&lid=LSTCOMG42QMYNFEGSFTBG4HBE&marketplace=FLIPKART&q=Lenovo+A6-9225+AMD+A6-9225+Processor+10th+DDR4&store=6bo%2Fb5g&srno=s_1_1&otracker=search&fm=organic&iid=a4709749-544a-4b49-aa99-3f2da480a3e2.COMG42QMYNFEGSFT.SEARCH&ppt=None&ppn=None&ssid=n5rnr09l0w0000001704463734818&qH=0a8b21be71afce20
Lenovo,Ideapad,AMD,APU Dual,10th,4 GB GB,DDR4,0 GB,512 GB,Windows,64-bit,0,Casual,Missing,0,No,No,19590,21325,8,3.6,1894,256,https://www.flipkart.com/lenovo-ideapad-1-amd-ryzen-3-dual-core-3250u-8-gb-512-gb-ssd-windows-11-home-15ada7-thin-light-laptop/p/itm9c3092b8ec631?pid=COMGFM5BYHQPXCRZ&lid=LSTCOMGFM5BYHQPXCRZHKVCXY&marketplace=FLIPKART&q=Lenovo+Ideapad+AMD+APU+Dual+10th+DDR4&store=6bo%2Fb5g&srno=s_1_1&otracker=search&fm=organic&iid=dce16e0b-2a26-4758-b52a-33263d2303c0.COMGFM5BYHQPXCRZ.SEARCH&ppt=None&ppn=None&ssid=aq1dbl03c00000001704463735849&qH=920d94032aa1a89d
Avita,PURA,AMD,APU Dual,10th,4 GB GB,DDR4,128 GB,0 GB,Windows,64-bit,0,ThinNlight,Missing,0,No,No,19990,27990,28,3.7,1153,159,https://www.flipkart.com/chuwi-intel-celeron-quad-core-12th-gen-n100-8-gb-256-gb-ssd-windows-11-home-gemibook-x-pro-laptop/p/itm95998eabab6f9?pid=COMGVBZBDZJXUZFC&lid=LSTCOMGVBZBDZJXUZFCFYZTJO&marketplace=FLIPKART&q=Avita+PURA+AMD+APU+Dual+10th+DDR4&store=6bo%2Fb5g&srno=s_1_1&otracker=search&fm=organic&iid=en_NgXXzRH1s2yef3vht9RF-VMv1ZPBrdCkEZlBAFobgQwB9CNk-CjNhRGb5sk1sv1L6an-fvi95oJtwpAJOdZDvw%3D%3D&ppt=None&ppn=None&ssid=79mb8gfs5c0000001704463737321&qH=c6688e552661c562
Avita,PURA,AMD,APU Dual,10th,4 GB GB,DDR4,128 GB,0 GB,Windows,64-bit,0,ThinNlight,Missing,0,No,No,21490,27990,23,3.7,1153,159,https://www.flipkart.com/chuwi-intel-celeron-quad-core-12th-gen-n100-8-gb-256-gb-ssd-windows-11-home-gemibook-x-pro-laptop/p/itm95998eabab6f9?pid=COMGVBZBDZJXUZFC&lid=LSTCOMGVBZBDZJXUZFCFYZTJO&marketplace=FLIPKART&q=Avita+PURA+AMD+APU+Dual+10th+DDR4&store=6bo%2Fb5g&srno=s_1_1&otracker=search&fm=organic&iid=en_3vX1dhwgkjPaIQu6WC3ytkRjxo0bEZuEn3baiCH0HuWLBS_4v-ZDIHXXMnYvish06an-fvi95oJtwpAJOdZDvw%3D%3D&ppt=None&ppn=None&ssid=iinmavfzs00000001704463738135&qH=c6688e552661c562
Avita,PURA,AMD,APU Dual,10th,4 GB GB,DDR4,256 GB,0 GB,Windows,64-bit,0,ThinNlight,Missing,0,No,No,24990,33490,25,3.7,1657,234,https://www.flipkart.com/chuwi-intel-celeron-quad-core-12th-gen-n100-8-gb-256-gb-ssd-windows-11-home-gemibook-x-pro-laptop/p/itm95998eabab6f9?pid=COMGVBZBDZJXUZFC&lid=LSTCOMGVBZBDZJXUZFCFYZTJO&marketplace=FLIPKART&q=Avita+PURA+AMD+APU+Dual+10th+DDR4&store=6bo%2Fb5g&srno=s_1_1&otracker=search&fm=organic&iid=en_nEj0s2jy6abHxexBDby2KLy5_Yr46QWOVbWKzT3QL4Ur7b0nKLe0CAHYeEVGv2qo6an-fvi95oJtwpAJOdZDvw%3D%3D&ppt=None&ppn=None&ssid=okvdl1vnr40000001704463738730&qH=c6688e552661c562
Avita,PURA,AMD,APU Dual,10th,8 GB GB,DDR4,256 GB,0 GB,Windows,64-bit,0,ThinNlight,14,0,No,No,24990,33490,25,3.7,1657,234,https://www.flipkart.com/chuwi-intel-celeron-quad-core-12th-gen-n100-8-gb-256-gb-ssd-windows-11-home-gemibook-x-pro-laptop/p/itm95998eabab6f9?pid=COMGVBZBDZJXUZFC&lid=LSTCOMGVBZBDZJXUZFCFYZTJO&marketplace=FLIPKART&q=Avita+PURA+AMD+APU+Dual+10th+DDR4&store=6bo%2Fb5g&srno=s_1_1&otracker=search&fm=organic&iid=en_B9ELgafo5j4nLlkTqX5gKAdIE2nv4WE9OgyVnciHCrt_3Z-vXh86Xz_d9yJaCLu56an-fvi95oJtwpAJOdZDvw%3D%3D&ppt=None&ppn=None&ssid=9fv0ermo680000001704463739362&qH=c6688e552661c562
HP,APU,AMD,APU Dual,10th,4 GB GB,DDR4,0 GB,1024 GB,Windows,32-bit,0,Casual,14,0,No,No,20900,22825,8,3.9,1185,141,https://www.flipkart.com/hp-255-g9-840t7pa-amd-athlon-dual-core-3050u-4-gb-256-gb-ssd-dos-g8-thin-light-laptop/p/itm443a85ce1b43f?pid=COMGJ5TZFKZTRBSX&lid=LSTCOMGJ5TZFKZTRBSXHMJRRH&marketplace=FLIPKART&q=HP+APU+AMD+APU+Dual+10th+DDR4&store=6bo%2Fb5g&srno=s_1_1&otracker=search&fm=organic&iid=295445c1-28fe-420e-aa94-b03c243cd903.COMGJ5TZFKZTRBSX.SEARCH&ppt=None&ppn=None&ssid=zpox99vlps0000001704463740524&qH=4c680567315064ae
Lenovo,APU,AMD,APU Dual,10th,4 GB GB,DDR4,0 GB,1024 GB,Windows,64-bit,0,Casual,Missing,0,No,No,21896,0,0,3.9,219,18,https://www.flipkart.com/lenovo-e41-amd-apu-dual-core-a6-a6-9225-4-gb-1-tb-hdd-windows-10-e41-45-notebook/p/itm2865c7a6c5d7a?pid=COMG42QMYNFEGSFT&lid=LSTCOMG42QMYNFEGSFTBG4HBE&marketplace=FLIPKART&q=Lenovo+APU+AMD+APU+Dual+10th+DDR4&store=6bo%2Fb5g&srno=s_1_1&otracker=search&fm=organic&iid=a9bf714a-2946-4114-8c37-3dcae4431859.COMG42QMYNFEGSFT.SEARCH&ppt=None&ppn=None&ssid=0350y3zy8g0000001704463741611&qH=a08ff0e1ee85396f
HP,Athlon,AMD,Athlon Dual,10th,32 GB GB,DDR4,32 GB,0 GB,Windows,32-bit,4,Casual,14,0,No,No,26899,27668,2,0.0,0,0,https://www.flipkart.com/hp-255-g9-840t7pa-amd-athlon-dual-core-3050u-4-gb-256-gb-ssd-dos-g8-thin-light-laptop/p/itm443a85ce1b43f?pid=COMGJ5TZFKZTRBSX&lid=LSTCOMGJ5TZFKZTRBSXHMJRRH&marketplace=FLIPKART&q=HP+Athlon+AMD+Athlon+Dual+10th+DDR4&store=6bo%2Fb5g&srno=s_1_1&otracker=search&fm=organic&iid=82c3040f-f638-4c00-aa0a-e380a1272ae4.COMGJ5TZFKZTRBSX.SEARCH&ppt=None&ppn=None&ssid=w03gjbxy3k0000001704463742858&qH=63cb080c2466af9d
acer,Aspire,AMD,Athlon Dual,10th,4 GB GB,DDR4,256 GB,0 GB,Windows,64-bit,0,Casual,Missing,1,No,No,31990,36990,13,4.2,76,13,https://www.flipkart.com/acer-aspire-3-amd-athlon-dual-core-3050u-4-gb-1-tb-hdd-windows-10-home-a315-23-r5e9-laptop/p/itm41a53096f23ef?pid=COMFRH6ZF2DASZMU&lid=LSTCOMFRH6ZF2DASZMUHRO3XZ&marketplace=FLIPKART&q=acer+Aspire+AMD+Athlon+Dual+10th+DDR4&store=6bo%2Fb5g&srno=s_1_1&otracker=search&fm=organic&iid=47b796ed-9a1a-4ca4-a1f8-b366124844ec.COMFRH6ZF2DASZMU.SEARCH&ppt=None&ppn=None&ssid=bfnmssrbzk0000001704463744261&qH=107f50e3620213cc
ASUS,ExpertBook,Intel,Core i3,10th,4 GB GB,DDR4,0 GB,1024 GB,Windows,64-bit,0,Casual,15.6,0,No,No,34649,41990,17,2.3,3,0,https://www.flipkart.com/asus-expertbook-p2-intel-core-i5-10th-gen-10210u-8-gb-1-tb-hdd-dos-2-gb-graphics-p2451fb-thin-light-laptop/p/itmbc36fc79a26b2?pid=COMFVKZGZJDNEV4Y&lid=LSTCOMFVKZGZJDNEV4Y3OLRTY&marketplace=FLIPKART&q=ASUS+ExpertBook+Intel+Core+i3+10th+DDR4&store=6bo%2Fb5g&srno=s_1_1&otracker=search&fm=organic&iid=249bb357-169e-4530-9d57-ae8655734ed4.COMFVKZGZJDNEV4Y.SEARCH&ppt=None&ppn=None&ssid=baff5qnjxs0000001704463745336&qH=cf6dbc627bce9074
Lenovo,Missing,Intel,Core i3,10th,4 GB GB,DDR4,0 GB,1024 GB,Windows,64-bit,0,Casual,Missing,0,No,No,38999,42705,8,3.8,65,5,https://www.flipkart.com/lenovo-ideapad-slim-3-intel-core-i3-12th-gen-1215u-8-gb-512-gb-ssd-windows-11-home-14iau7-thin-light-laptop/p/itmca7973cead2b8?pid=COMGP24QHAAUK7JE&lid=LSTCOMGP24QHAAUK7JEAN19JO&marketplace=FLIPKART&q=Lenovo+Missing+Intel+Core+i3+10th+DDR4&store=6bo%2Fb5g&srno=s_1_1&otracker=search&fm=organic&iid=c22a3516-e318-4eaa-826f-b1d5c01a1b65.COMGP24QHAAUK7JE.SEARCH&ppt=None&ppn=None&ssid=6jr5dxxcu80000001704463746536&qH=c5a00e9c0e3170ce
Lenovo,v15,Intel,Core i3,10th,4 GB GB,DDR4,0 GB,1024 GB,Windows,64-bit,0,Casual,15.6,0,No,No,39999,43999,9,3.1,8,1,Not Found
ASUS,ExpertBook,Intel,Core i5,10th,8 GB GB,DDR4,512 GB,0 GB,Windows,32-bit,2,Casual,Missing,0,No,No,69990,0,0,0.0,0,0,https://www.flipkart.com/asus-expertbook-p2-intel-core-i5-10th-gen-10210u-8-gb-1-tb-hdd-dos-2-gb-graphics-p2451fb-thin-light-laptop/p/itmbc36fc79a26b2?pid=COMFVKZGZJDNEV4Y&lid=LSTCOMFVKZGZJDNEV4Y3OLRTY&marketplace=FLIPKART&q=ASUS+ExpertBook+Intel+Core+i5+10th+DDR4&store=6bo%2Fb5g&srno=s_1_1&otracker=search&fm=organic&iid=5900bf4d-96dc-48a8-86ee-c3df93ab45bf.COMFVKZGZJDNEV4Y.SEARCH&ppt=None&ppn=None&ssid=u73rfxneeo0000001704463748036&qH=548be17b362567cf
ASUS,VivoBook,Intel,Celeron Dual,Missing,4 GB GB,DDR4,0 GB,512 GB,Windows,64-bit,0,Casual,Missing,0,No,No,26990,28990,6,0.0,0,0,https://www.flipkart.com/asus-vivobook-intel-celeron-dual-core-n4020-8-gb-512-gb-ssd-windows-10-home-x515ma-br022ws-thin-light-laptop/p/itm1ab681a591628?pid=COMGTYDFAGM3YXXG&lid=LSTCOMGTYDFAGM3YXXGSHENRR&marketplace=FLIPKART&q=ASUS+VivoBook+Intel+Celeron+Dual+Missing+DDR4&store=6bo%2Fb5g&srno=s_1_1&otracker=search&fm=organic&iid=f6deb710-829f-421d-a380-a12d994c0f78.COMGTYDFAGM3YXXG.SEARCH&ppt=None&ppn=None&ssid=9vca2j32400000001704463749236&qH=ef942b8a594b92a4
ASUS,EeeBook,Intel,Celeron Dual,Missing,4 GB GB,DDR4,0 GB,512 GB,Windows,64-bit,0,Casual,Missing,0,No,No,22990,27990,17,0.0,0,0,https://www.flipkart.com/asus-eeebook-12-intel-celeron-dual-core-n4020-4-gb-64-gb-emmc-storage-windows-10-home-e210ma-gj011t-thin-light-laptop/p/itm5ddc43cecca8b?pid=COMG3Z7M7BWVWBHC&lid=LSTCOMG3Z7M7BWVWBHCOBPC7J&marketplace=FLIPKART&q=ASUS+EeeBook+Intel+Celeron+Dual+Missing+DDR4&store=6bo%2Fb5g&srno=s_1_1&otracker=search&fm=organic&iid=0a367f5d-372f-401f-a7a3-d6596ce03ed8.COMG3Z7M7BWVWBHC.SEARCH&ppt=None&ppn=None&ssid=jal06mp0gg0000001704463750514&qH=d7dce74dc3106391
ASUS,EeeBook,Intel,Celeron Dual,Missing,4 GB GB,DDR4,0 GB,512 GB,Windows,32-bit,0,Casual,Missing,0,No,No,21990,25990,15,3.5,31,3,https://www.flipkart.com/asus-eeebook-12-intel-celeron-dual-core-n4020-4-gb-64-gb-emmc-storage-windows-10-home-e210ma-gj011t-thin-light-laptop/p/itm5ddc43cecca8b?pid=COMG3Z7M7BWVWBHC&lid=LSTCOMG3Z7M7BWVWBHCOBPC7J&marketplace=FLIPKART&q=ASUS+EeeBook+Intel+Celeron+Dual+Missing+DDR4&store=6bo%2Fb5g&srno=s_1_1&otracker=search&fm=organic&iid=0eabdab0-b500-42d3-b530-7ee07558313a.COMG3Z7M7BWVWBHC.SEARCH&ppt=None&ppn=None&ssid=32chkjiwhs0000001704463751691&qH=d7dce74dc3106391
ASUS,ExpertBook,Intel,Core i5,10th,8 GB GB,DDR4,0 GB,1024 GB,Windows,32-bit,2,Casual,14,0,No,No,58799,77990,24,0.0,0,0,https://www.flipkart.com/asus-expertbook-p2-intel-core-i5-10th-gen-10210u-8-gb-1-tb-hdd-dos-2-gb-graphics-p2451fb-thin-light-laptop/p/itmbc36fc79a26b2?pid=COMFVKZGZJDNEV4Y&lid=LSTCOMFVKZGZJDNEV4Y3OLRTY&marketplace=FLIPKART&q=ASUS+ExpertBook+Intel+Core+i5+10th+DDR4&store=6bo%2Fb5g&srno=s_1_1&otracker=search&fm=organic&iid=847b8b0a-00e1-4c76-8a0b-f469b9b64aa6.COMFVKZGZJDNEV4Y.SEARCH&ppt=None&ppn=None&ssid=cdrfi7qbq80000001704463752635&qH=548be17b362567cf
Lenovo,Missing,Intel,Core i5,10th,4 GB GB,DDR4,0 GB,1024 GB,Windows,32-bit,0,Casual,14,0,No,No,49999,59000,15,0.0,0,0,Not Found
acer,Aspire,AMD,Ryzen,10th,4 GB GB,DDR4,0 GB,512 GB,Windows,32-bit,4,Casual,Missing,0,No,No,54990,89000,38,4.5,3190,414,https://www.flipkart.com/acer-intel-celeron-dual-core-n4500-8-gb-128-gb-ssd-chrome-os-cb314-3h-c5qe-chromebook/p/itmf7e8ce733eb56?pid=COMGSV3G3RYBAHX4&lid=LSTCOMGSV3G3RYBAHX4EEGVFD&marketplace=FLIPKART&q=acer+Aspire+AMD+Ryzen+10th+DDR4&store=6bo%2Fb5g&srno=s_1_1&otracker=search&fm=organic&iid=en_7MFmDZIQ_J0SytP0l0ZfCTysjhh5eH7zcORu6RpuQ7KzcBE6IBbCpZtEqkv-lbwkG_IJWpgbkbNUsTpao0ADDA%3D%3D&ppt=None&ppn=None&ssid=r1nioqvri80000001704463755778&qH=9a5dee231a95832b
acer,Nitro,AMD,Ryzen 5,10th,4 GB GB,DDR4,0 GB,512 GB,Windows,32-bit,4,Casual,Missing,0,No,No,59990,99999,40,4.5,1946,240,Not Found
acer,Nitro,AMD,Ryzen 5,10th,4 GB GB,DDR4,0 GB,512 GB,Windows,32-bit,6,Casual,Missing,0,No,No,93700,139000,32,4.5,259,47,https://www.flipkart.com/acer-nitro-5-amd-ryzen-hexa-core-r5-5600h-8-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-gtx-1650-an515-45-an515-45-r2m1-gaming-laptop/p/itmc390f5bc9841c?pid=COMGEZZT4YJJ9JZM&lid=LSTCOMGEZZT4YJJ9JZMYZOLPZ&marketplace=FLIPKART&q=acer+Nitro+AMD+Ryzen+5+10th+DDR4&store=search.flipkart.com&srno=s_1_1&otracker=search&fm=organic&iid=b7535d69-fc59-4217-8d2c-04bf49df5c17.COMGEZZT4YJJ9JZM.SEARCH&ppt=None&ppn=None&ssid=nik6keba7k0000001704463757367&qH=d8e025dd7a33d9fd
acer,Nitro,AMD,Ryzen 5,10th,4 GB GB,DDR4,0 GB,512 GB,Windows,32-bit,4,Casual,Missing,0,No,No,72990,99999,27,4.5,425,67,https://www.flipkart.com/acer-nitro-5-amd-ryzen-hexa-core-r5-5600h-8-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-gtx-1650-an515-45-an515-45-r2m1-gaming-laptop/p/itmc390f5bc9841c?pid=COMGEZZT4YJJ9JZM&lid=LSTCOMGEZZT4YJJ9JZMYZOLPZ&marketplace=FLIPKART&q=acer+Nitro+AMD+Ryzen+5+10th+DDR4&store=search.flipkart.com&srno=s_1_1&otracker=search&fm=organic&iid=67d738e8-96aa-4e31-a68d-0e596a8d4be8.COMGEZZT4YJJ9JZM.SEARCH&ppt=None&ppn=None&ssid=rhzybwb28w0000001704463758110&qH=d8e025dd7a33d9fd
Avita,Cosmos,Intel,Celeron Dual,Missing,4 GB GB,DDR4,0 GB,512 GB,Windows,64-bit,0,Casual,Missing,0,No,No,17490,23490,25,3.6,1120,196,https://www.flipkart.com/avita-intel-celeron-dual-core-n4020-8-gb-512-gb-ssd-windows-11-home-ae15a1inc56f-bkp-laptop/p/itm099ed02b90f76?pid=COMGV4XF4MDBQZRJ&lid=LSTCOMGV4XF4MDBQZRJ85FHRD&marketplace=FLIPKART&q=Avita+Cosmos+Intel+Celeron+Dual+Missing+DDR4&store=6bo%2Fb5g&srno=s_1_1&otracker=search&fm=organic&iid=0800cdb8-3573-42ef-9e3b-ee1cf28f193c.COMGV4XF4MDBQZRJ.SEARCH&ppt=None&ppn=None&ssid=cpd09ckomo0000001704463759273&qH=12a5c792b150cc6b
ASUS,EeeBook,Intel,Celeron Dual,Missing,4 GB GB,DDR4,0 GB,512 GB,Windows,64-bit,0,Casual,Missing,0,No,No,22990,27990,17,0.0,0,0,https://www.flipkart.com/asus-eeebook-12-intel-celeron-dual-core-n4020-4-gb-64-gb-emmc-storage-windows-10-home-e210ma-gj011t-thin-light-laptop/p/itm5ddc43cecca8b?pid=COMG3Z7M7BWVWBHC&lid=LSTCOMG3Z7M7BWVWBHCOBPC7J&marketplace=FLIPKART&q=ASUS+EeeBook+Intel+Celeron+Dual+Missing+DDR4&store=6bo%2Fb5g&srno=s_1_1&otracker=search&fm=organic&iid=d4a3468e-03e5-4e5e-adaa-20606db9a37d.COMG3Z7M7BWVWBHC.SEARCH&ppt=None&ppn=None&ssid=g3anwa4chs0000001704463759953&qH=d7dce74dc3106391
ASUS,ExpertBook,Intel,Core i3,11th,4 GB GB,DDR4,256 GB,0 GB,Windows,64-bit,0,Casual,Missing,0,No,No,35990,42990,16,0.0,0,0,https://www.flipkart.com/asus-expertbook-p2-intel-core-i5-10th-gen-10210u-8-gb-1-tb-hdd-dos-2-gb-graphics-p2451fb-thin-light-laptop/p/itmbc36fc79a26b2?pid=COMFVKZGZJDNEV4Y&lid=LSTCOMFVKZGZJDNEV4Y3OLRTY&marketplace=FLIPKART&q=ASUS+ExpertBook+Intel+Core+i3+11th+DDR4&store=6bo%2Fb5g&srno=s_1_1&otracker=search&fm=organic&iid=7e2969aa-3999-4945-ad06-0902e680bdd6.COMFVKZGZJDNEV4Y.SEARCH&ppt=None&ppn=None&ssid=c9ru6gvxds0000001704463761175&qH=7021740707bbfa37
HP,x360,Intel,Core i3,11th,8 GB GB,DDR4,256 GB,0 GB,Windows,64-bit,0,Casual,14,1,Yes,No,56490,64923,12,0.0,0,0,https://www.flipkart.com/hp-pavilion-x360-intel-core-i3-12th-gen-1215u-8-gb-512-gb-ssd-windows-11-home-14-ek0137tu-thin-light-laptop/p/itm23493d57ea03f?pid=COMGH2NJCZXMBHEG&lid=LSTCOMGH2NJCZXMBHEGGDQLJM&marketplace=FLIPKART&q=HP+x360+Intel+Core+i3+11th+DDR4&store=6bo%2Fb5g&srno=s_1_1&otracker=search&fm=organic&iid=4838df3a-01d5-4dc7-9854-1edbbc621a4c.COMGH2NJCZXMBHEG.SEARCH&ppt=None&ppn=None&ssid=sya57yetn40000001704463762355&qH=61a216b78532b593
HP,x360,Intel,Core i5,11th,8 GB GB,DDR4,256 GB,0 GB,Windows,64-bit,0,Casual,14,1,No,No,65390,76436,14,0.0,0,0,https://www.flipkart.com/hp-pavilion-x360-intel-core-i5-13th-gen-1335u-16-gb-1-tb-ssd-windows-11-home-14-ek1010tu-2-1-laptop/p/itm21fc353b17eed?pid=COMGNJMCCHSS98VZ&lid=LSTCOMGNJMCCHSS98VZ9H41YI&marketplace=FLIPKART&q=HP+x360+Intel+Core+i5+11th+DDR4&store=6bo%2Fb5g&srno=s_1_1&otracker=search&fm=organic&iid=4393bc50-6dfd-4f30-a603-34a9631b9ed9.COMGNJMCCHSS98VZ.SEARCH&ppt=None&ppn=None&ssid=bxt43a2mq80000001704463763668&qH=11b4cc4e993e6179
Lenovo,IdeaPad,Intel,Celeron Dual,Missing,4 GB GB,DDR4,256 GB,0 GB,Windows,64-bit,0,ThinNlight,14,0,No,No,31999,38999,17,4.0,286,19,https://www.flipkart.com/lenovo-ideapad-slim-1-intel-celeron-dual-core-n4020-8-gb-256-gb-ssd-windows-11-home-14igl7-thin-light-laptop/p/itmfce6f4de56afa?pid=COMGQRD7APYQV43R&lid=LSTCOMGQRD7APYQV43RW9ZRFU&marketplace=FLIPKART&q=Lenovo+IdeaPad+Intel+Celeron+Dual+Missing+DDR4&store=6bo%2Fb5g&srno=s_1_1&otracker=search&fm=organic&iid=13cc5faf-bdd5-4566-a0c9-5f19359ecb53.COMGQRD7APYQV43R.SEARCH&ppt=None&ppn=None&ssid=7l28t8bi2o0000001704463764733&qH=2e271e52a710e672
HP,Celeron,Intel,Celeron Dual,Missing,8 GB GB,DDR4,256 GB,0 GB,Windows,64-bit,0,ThinNlight,14,0,No,No,32490,39288,17,4.0,58,6,Not Found
Lenovo,IdeaPad,Intel,Celeron Dual,Missing,4 GB GB,DDR4,256 GB,0 GB,Windows,64-bit,0,ThinNlight,Missing,0,No,No,31799,36999,14,0.0,0,0,https://www.flipkart.com/lenovo-ideapad-slim-1-intel-celeron-dual-core-n4020-8-gb-256-gb-ssd-windows-11-home-14igl7-thin-light-laptop/p/itmfce6f4de56afa?pid=COMGQRD7APYQV43R&lid=LSTCOMGQRD7APYQV43RW9ZRFU&marketplace=FLIPKART&q=Lenovo+IdeaPad+Intel+Celeron+Dual+Missing+DDR4&store=6bo%2Fb5g&srno=s_1_1&otracker=search&fm=organic&iid=1f7265c1-e973-47bf-8950-f8f39a779dcf.COMGQRD7APYQV43R.SEARCH&ppt=None&ppn=None&ssid=v4aaikhybk0000001704463766295&qH=2e271e52a710e672
ASUS,VivoBook,Intel,Celeron Dual,Missing,4 GB GB,DDR4,256 GB,0 GB,Windows,64-bit,0,Casual,Missing,0,No,No,29890,33990,12,4.0,7,0,https://www.flipkart.com/asus-vivobook-intel-celeron-dual-core-n4020-8-gb-512-gb-ssd-windows-10-home-x515ma-br022ws-thin-light-laptop/p/itm1ab681a591628?pid=COMGTYDFAGM3YXXG&lid=LSTCOMGTYDFAGM3YXXGSHENRR&marketplace=FLIPKART&q=ASUS+VivoBook+Intel+Celeron+Dual+Missing+DDR4&store=6bo%2Fb5g&srno=s_1_1&otracker=search&fm=organic&iid=744ff2f8-1283-4566-86c1-bcd9ff9a27ef.COMGTYDFAGM3YXXG.SEARCH&ppt=None&ppn=None&ssid=stvlmyonc00000001704463766971&qH=ef942b8a594b92a4
ASUS,Celeron,Intel,Celeron Dual,Missing,4 GB GB,DDR4,0 GB,1024 GB,Windows,64-bit,0,Casual,15.6,1,No,No,23990,26990,11,3.8,15279,1947,Not Found
HP,15q,Intel,Core i3,7th,4 GB GB,DDR4,0 GB,1024 GB,Windows,64-bit,0,Casual,15.6,0,No,No,32955,0,0,4.2,311,27,https://www.flipkart.com/hp-15q-amd-ryzen-3-dual-core-2200u-4-gb-1-tb-hdd-windows-10-home-15q-dy0004au-laptop/p/itm5f72a882d5e71?pid=COMFAUD93CUTCAG8&lid=LSTCOMFAUD93CUTCAG8LTDN95&marketplace=FLIPKART&q=HP+15q+Intel+Core+i3+7th+DDR4&store=6bo%2Fb5g&srno=s_1_1&otracker=search&fm=organic&iid=114379d9-5913-4dd0-9f2c-3a900ffa189e.COMFAUD93CUTCAG8.SEARCH&ppt=None&ppn=None&ssid=0demzwpai80000001704463768522&qH=de78bbfbed093dcb
HP,250-G6,Intel,Core i5,7th,4 GB GB,DDR4,0 GB,1024 GB,Windows,32-bit,2,Casual,15.6,0,No,No,46200,0,0,4.2,47,7,https://www.flipkart.com/hp-omen-intel-core-i5-7th-gen-7300hq-8-gb-1-tb-hdd-128-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-gtx-1050-15-ce071tx-gaming-laptop/p/itm207d623b0c897?pid=COMEX3U7UDM6HVCZ&lid=LSTCOMEX3U7UDM6HVCZTL46UA&marketplace=FLIPKART&q=HP+250-G6+Intel+Core+i5+7th+DDR4&store=6bo%2Fb5g&srno=s_1_1&otracker=search&fm=organic&iid=8f697280-1781-43a2-bc91-5ea7638c9dbb.COMEX3U7UDM6HVCZ.SEARCH&ppt=None&ppn=None&ssid=o3h352sbe80000001704463769688&qH=824e9e528f9d91c7
ASUS,Missing,Intel,Core i3,11th,4 GB GB,DDR4,256 GB,0 GB,Windows,64-bit,0,ThinNlight,14,0,No,No,34429,49990,31,4.1,37,6,Not Found
Lenovo,IdeaPad,Intel,Core i3,10th,8 GB GB,DDR4,256 GB,0 GB,Windows,32-bit,0,ThinNlight,15.6,2,No,Yes,37990,57990,34,4.3,2080,235,https://www.flipkart.com/lenovo-ideapad-slim-3-intel-core-i3-12th-gen-1215u-8-gb-512-gb-ssd-windows-11-home-14iau7-thin-light-laptop/p/itmca7973cead2b8?pid=COMGP24QHAAUK7JE&lid=LSTCOMGP24QHAAUK7JEAN19JO&marketplace=FLIPKART&q=Lenovo+IdeaPad+Intel+Core+i3+10th+DDR4&store=6bo%2Fb5g&srno=s_1_1&otracker=search&fm=organic&iid=3fee718f-31b8-46bd-8d99-094e7236878d.COMGP24QHAAUK7JE.SEARCH&ppt=None&ppn=None&ssid=z6rz60lcnk0000001704463771565&qH=7d68cab3534b05d2
ASUS,VivoBook,Intel,Core i3,11th,4 GB GB,DDR4,256 GB,0 GB,Windows,32-bit,0,Casual,15.6,1,No,Yes,35990,49990,28,4.3,1479,181,https://www.flipkart.com/asus-vivobook-intel-core-i3-12th-gen-1215u-8-gb-512-gb-ssd-windows-11-home-x1504za-nj325ws-laptop/p/itm7480082770d25?pid=COMGSYYP2HCRAPCS&lid=LSTCOMGSYYP2HCRAPCSFPIJGB&marketplace=FLIPKART&q=ASUS+VivoBook+Intel+Core+i3+11th+DDR4&store=6bo%2Fb5g&srno=s_1_1&otracker=search&fm=organic&iid=738110ad-c9b4-4c3d-a184-26d88675ca84.COMGSYYP2HCRAPCS.SEARCH&ppt=None&ppn=None&ssid=2ynghdbf400000001704463772520&qH=c7cbf7cc3db19bef
